"activity"	"subject"	"tbodyaccmeanx"	"tbodyaccmeany"	"tbodyaccmeanz"	"tbodyaccstdx"	"tbodyaccstdy"	"tbodyaccstdz"	"tgravityaccmeanx"	"tgravityaccmeany"	"tgravityaccmeanz"	"tgravityaccstdx"	"tgravityaccstdy"	"tgravityaccstdz"	"tbodyaccjerkmeanx"	"tbodyaccjerkmeany"	"tbodyaccjerkmeanz"	"tbodyaccjerkstdx"	"tbodyaccjerkstdy"	"tbodyaccjerkstdz"	"tbodygyromeanx"	"tbodygyromeany"	"tbodygyromeanz"	"tbodygyrostdx"	"tbodygyrostdy"	"tbodygyrostdz"	"tbodygyrojerkmeanx"	"tbodygyrojerkmeany"	"tbodygyrojerkmeanz"	"tbodygyrojerkstdx"	"tbodygyrojerkstdy"	"tbodygyrojerkstdz"	"tbodyaccmagmean"	"tbodyaccmagstd"	"tgravityaccmagmean"	"tgravityaccmagstd"	"tbodyaccjerkmagmean"	"tbodyaccjerkmagstd"	"tbodygyromagmean"	"tbodygyromagstd"	"tbodygyrojerkmagmean"	"tbodygyrojerkmagstd"	"fbodyaccmeanx"	"fbodyaccmeany"	"fbodyaccmeanz"	"fbodyaccstdx"	"fbodyaccstdy"	"fbodyaccstdz"	"fbodyaccmeanfreqx"	"fbodyaccmeanfreqy"	"fbodyaccmeanfreqz"	"fbodyaccjerkmeanx"	"fbodyaccjerkmeany"	"fbodyaccjerkmeanz"	"fbodyaccjerkstdx"	"fbodyaccjerkstdy"	"fbodyaccjerkstdz"	"fbodyaccjerkmeanfreqx"	"fbodyaccjerkmeanfreqy"	"fbodyaccjerkmeanfreqz"	"fbodygyromeanx"	"fbodygyromeany"	"fbodygyromeanz"	"fbodygyrostdx"	"fbodygyrostdy"	"fbodygyrostdz"	"fbodygyromeanfreqx"	"fbodygyromeanfreqy"	"fbodygyromeanfreqz"	"fbodyaccmagmean"	"fbodyaccmagstd"	"fbodyaccmagmeanfreq"	"fbodybodyaccjerkmagmean"	"fbodybodyaccjerkmagstd"	"fbodybodyaccjerkmagmeanfreq"	"fbodybodygyromagmean"	"fbodybodygyromagstd"	"fbodybodygyromagmeanfreq"	"fbodybodygyrojerkmagmean"	"fbodybodygyrojerkmagstd"	"fbodybodygyrojerkmagmeanfreq"	"angletbodyaccmean,gravity"	"angletbodyaccjerkmean,gravitymean"	"angletbodygyromean,gravitymean"	"angletbodygyrojerkmean,gravitymean"	"anglex,gravitymean"	"angley,gravitymean"	"anglez,gravitymean"
"11"	"WALKING_DOWNSTAIRS"	"2"	0.27761534806383	-0.0226614158361702	-0.116812942382979	0.0463666814446808	0.262881788951064	-0.10283790806383	-0.0627127618723404	0.206997256429787	-0.118190945212766	0.514219680638298	0.16616104183617	-0.233185062425532	0.152424961957447	-0.15310112323617	0.165005244710638	0.106830196085106	-0.442842739148936	-0.686727264468085	-0.617498609148936	-0.357529326702128	-0.144548046112766	-0.191592563148936	0.0785968326659574	0.388665697446809	0.235278775404255	-0.236356612991489	0.221909980914894	-0.177685386063489	0.249360961795745	-0.111592149367021	0.123361148080851	0.106817567819149	0.0589331203531915	-0.0413028960170213	0.0965310679574468	0.0416079317914894	-0.0689040194744681	-0.635129255106383	-0.247933472419149	0.162723854808511	0.861831345531915	-0.325780100638298	-0.0438890162723404	-0.940361759574468	-0.940068525531915	-0.931438313191489	-0.940392785744681	-0.940555872340425	-0.932341935744681	0.809803481276596	-0.327251132978723	-0.0369105076489362	0.864411659361702	-0.31218046106383	-0.0581808688446809	0.0854856612255319	0.641964147659574	-0.815436938723404	-0.909737832978723	-0.941966406595745	-0.942846135744681	-0.936192329361702	-0.160476241655319	-1	-0.466614094510638	-0.511788068297872	0.579217206808511	-0.645711034893617	0.711250664893617	-0.236375435638298	0.261692435574468	-0.340674551574468	0.439263004255319	-0.284251839085106	0.327368329489362	-0.369490685085106	0.408117656297872	0.372638460382979	0.0255011033191489	0.0451822640425532	0.110040615569574	-0.00327959081489362	-0.0209351677765957	0.147249143238298	0.126828014557447	-0.340122023191489
"12"	"WALKING_UPSTAIRS"	"2"	0.247164790395833	-0.0214121132045833	-0.152513899520833	-0.304376406458333	0.108027279889583	-0.112121021220833	-0.361106808541667	0.113198669327083	-0.151313527122917	0.0556178940416667	-0.0524464521258333	-0.340458121458333	0.247447674729167	0.001831594125	0.166133309816667	-0.0909271902708333	-0.752619539583333	-0.758782737708333	-0.616762953125	-0.48605325875	-0.0947931754416667	-0.284847268104167	0.236298760916667	0.295978256525	0.109249252012708	-0.21012421055625	0.221575719835417	-0.273792543833333	0.300599486708333	-0.153766258147917	0.150632529364583	0.0156004196927083	0.0379678809770833	-0.200100692	0.102494700289583	-0.0367731205791667	0.0650068551875	-0.431575933541667	-0.411630790895833	0.18153981034375	0.790717418541667	-0.416214890416667	-0.195888238891667	-0.934407739791667	-0.92376745375	-0.878004056875	-0.935984259583333	-0.925754092291667	-0.882496886875	0.739968479166667	-0.409155973541667	-0.16941086053125	0.788772288958333	-0.406181630208333	-0.219679083270833	0.3688921109375	0.476343300416667	-0.683439848333333	-0.792849503958333	-0.940261295208333	-0.930197245625	-0.894181480416667	-0.1398641343125	-1	-0.587532171214583	-0.610237150895833	0.65536111625	-0.699851586458333	0.743758584166667	-0.425532923995833	0.422930414	-0.458831097541667	0.509350159583333	-0.651473055625	0.680036803958333	-0.7079166	0.732072705	0.358907810729167	0.203143954291667	-0.169191851458333	0.0744507839572917	-0.00970985514333333	0.01948143925	-0.276121886479167	-0.185648954220833	-0.5737463525
"13"	"LAYING"	"3"	0.275516852741935	-0.0189556785048387	-0.101300477506452	-0.982776639193548	-0.962057544516129	-0.96369103483871	-0.985280124193548	-0.965100051612903	-0.966039688870968	-0.92009433016129	-0.550358654032258	-0.792728784193548	0.832767688064516	0.670005695	0.827783473709677	-0.971428698064516	-0.999593702741935	-0.999000353870968	-0.997004058225807	-0.988425679032258	-0.974761514032258	-0.97078966016129	-0.481913075554839	-0.569325768790323	-0.405468422741936	0.0473954154354839	0.0361586766806452	-0.0878935330806452	0.148823112885484	0.168213938564516	-0.0545893710048387	0.149083083880645	0.056120367266129	0.2175241257	-0.124339144016129	0.158976784610645	-0.124848886590323	-0.0577481457903226	-0.198585718272581	-0.376096497496774	-0.241758478064516	0.837032099677419	0.48870318516129	-0.982512193064516	-0.981202749677419	-0.964807543870968	-0.983290148387097	-0.982102795806452	-0.967132434032258	-0.303283453064516	0.793797914677419	0.483814384516129	-0.200734559516129	0.846302243548387	0.480051922741935	0.293472250967742	-0.947174558548387	0.41417830516129	-0.526918909193548	-0.98457411483871	-0.984754514032258	-0.973481244677419	-0.658263194991936	-0.697334320693548	-0.542016625177419	-0.505568136903226	0.525384071227419	-0.545365492258065	0.565630590806452	-0.21866326496129	0.179611351093226	-0.192290634539355	0.227116540862903	-0.426328399048387	0.443385473983871	-0.460296484129032	0.474481952387097	0.196565364580645	-0.426717395414516	-0.799381606774194	0.0769811125806452	0.0138041011306452	-0.00435625874355645	-0.98087931483871	-0.968710724677419	-0.982093162903226
"14"	"SITTING"	"3"	0.257197599134615	-0.00350299841730769	-0.0983579203269231	-0.971010120961538	-0.856617812115385	-0.875110175384615	-0.974103206346154	-0.855595640769231	-0.867943869423077	-0.918644004807692	-0.476064686826923	-0.747584161538462	0.808842848461538	0.649726825384615	0.796661225	-0.894535262884615	-0.996692127115385	-0.979275195769231	-0.963848830961539	-0.980044058461538	-0.885422295961538	-0.865204213653846	-0.532480449730769	-0.311828096711538	-0.270119163307692	0.145435255557692	-0.0119228048076923	0.0343247986057692	0.0399420134903846	0.0146036657807692	-0.00303842576730769	0.122169963867308	-0.00915728526538462	0.0944347836153846	-0.0844455764030769	0.129583163759615	-0.138138020688462	-0.173679992792308	-0.195826108173077	0.307555039634615	0.901098984615385	0.127303379245962	0.139020582461538	-0.957324457884615	-0.903923008269231	-0.897736318269231	-0.958283095769231	-0.907230015576923	-0.899955963076923	0.840956976538462	0.121567805769231	0.151027121192308	0.906849382115385	0.118847540965385	0.114727772861538	-0.247934494384615	0.748138393278846	-0.9173690625	-0.912624983076923	-0.961341644038462	-0.917991865	-0.907733282307692	-0.763746820865385	-0.363263030923077	-0.517489907192308	-0.432814702240385	0.449047563461538	-0.465325566980769	0.481763934192308	-0.531398735833077	0.502278149642308	-0.503783918980769	0.518639649648077	-0.598209792711538	0.605145970596154	-0.611648394269231	0.614915217307692	-0.503436813788462	-0.214421031269231	0.415605488128846	0.0726098418653846	0.00272529134230769	-0.00423348373557692	-0.974467390384615	-0.953631390961538	-0.974661565961538
"15"	"STANDING"	"3"	0.280046513278689	-0.0143376555065574	-0.101621722633148	-0.96674254295082	-0.893449307213115	-0.911419015081967	-0.973805270819672	-0.89651787442623	-0.906661985573771	-0.893315989672131	-0.496034383114754	-0.757434750327869	0.800094241803279	0.644027902131148	0.81253224	-0.927612971147541	-0.998529394590164	-0.99509755	-0.98525432852459	-0.982419032295082	-0.918584519180328	-0.899849162786885	-0.326560323477049	-0.319098932032787	-0.353306160481967	0.00938979228360656	0.077513953895082	-0.0577641980409836	0.148838836581967	-0.0707324539916393	-0.00619286413770492	0.14852447402623	0.0423504007508197	0.0304497758622951	-0.0069588007204918	0.0520171393393443	-0.0948512612098361	0.17452298112541	-0.191808084983607	0.147171336183607	0.93503077852459	-0.301735130327869	0.024763106752459	-0.982020428032787	-0.957425321803279	-0.928161577377049	-0.982218366065574	-0.958626214098361	-0.929141128196721	0.865929380163934	-0.309386277377049	0.0316538288737705	0.949053275409836	-0.285284768360656	0.00950846340983607	-0.0843629867213115	0.825520504426229	-0.842212021639344	-0.986567380819672	-0.983276173606557	-0.963104780819672	-0.932545893278689	-0.804027194377049	-1	-0.653494553262295	-0.465585604213115	0.49738893404918	-0.529515326377049	0.562056149016393	-0.581233457540984	0.564082295852459	-0.574944247606557	0.597658647311475	-0.54717363552459	0.557155425	-0.566836806590164	0.573483272655738	0.775267830327869	0.0417871234262295	0.177417122114754	0.0750900622277049	0.00771663644590164	-0.00807177934114754	-0.957086489344262	-0.941686785737705	-0.973059634918033
"16"	"WALKING"	"3"	0.275567462068966	-0.0171767844203448	-0.112674859827586	-0.360356726034483	-0.0699140652103448	-0.387411994310345	-0.409075189482759	-0.0873748121241379	-0.392182467413793	-0.0549736850689655	-0.0993467303965517	-0.486518498448276	0.318428437758621	0.0224598193775862	0.370395080172414	-0.245384124482759	-0.790377061896552	-0.830352159827586	-0.826168522413793	-0.519862183793103	-0.293566317586207	-0.422365772068966	0.249391492775862	0.326226629310345	0.189850783148276	-0.319573395465517	0.267903748034483	-0.0214395103275862	-0.0269880285965517	-0.135311724415517	0.178072640022414	0.181518108865517	-0.271749738998276	-0.259770312327586	0.272779300637931	0.0369727533	-0.283072039448276	-0.210617311913793	-0.3000793945	0.43910710362069	0.936506743275862	-0.261986357931034	-0.138107866258621	-0.97777159137931	-0.962355639482759	-0.952091795	-0.978270181551724	-0.962366609310345	-0.953759198965517	0.86981281362069	-0.271175036896552	-0.133766800758621	0.948792464310345	-0.241903841551724	-0.147167968448276	-0.00735856507137931	0.829169454827586	-0.884954320517241	-0.957759209655172	-0.978513379310345	-0.963390748793103	-0.958620861551724	-0.682708951724138	-1	-1	-0.306655995310345	0.372120698137931	-0.433230683965517	0.489854769482759	-0.0238159394810345	0.0340333739965517	-0.109971763401724	0.209848734741379	-0.21566818167931	0.25293391637931	-0.288777633568966	0.320809456034483	0.236571094982759	0.140368770689655	0.119717908474138	0.0814745882660345	0.0100591485	-0.00562264594827586	-0.26867964387931	-0.0449619594258621	-0.52948611637931
"17"	"WALKING_DOWNSTAIRS"	"3"	0.292423484693878	-0.0193554079328571	-0.116139842908163	-0.0574100475102041	-0.0331503723387755	-0.362240245489796	-0.140460458469388	-0.0475267214836735	-0.360223784061225	0.408844101183673	-0.0166720801265306	-0.374350517755102	0.14504528044898	0.0835113987346939	0.415643967959184	-0.0731385344387755	-0.541236671632653	-0.811507385918367	-0.805886497346939	-0.335621441836735	-0.244974245836735	-0.381759654693878	0.186420273246939	0.284493854081633	0.142969069393878	-0.29976342255102	0.23018881044898	-0.14436724614551	0.211645312097959	-0.165453346653061	0.206349488714286	0.0215012397714286	0.0600327601346939	-0.163581620038776	0.1621816913	0.0152509332163265	-0.132558752502041	-0.388041893877551	-0.163662556032653	0.158475915926531	0.939057787755102	-0.228829214285714	-0.102352758040816	-0.950061129591837	-0.946094637755102	-0.899943947755102	-0.950813990816327	-0.946821462857143	-0.901091650816327	0.883780598367347	-0.235724191020408	-0.0878842761428571	0.94324617122449	-0.216421141836735	-0.124407908795918	-0.188035256265306	0.836015394693878	-0.912901714081633	-0.975143643469388	-0.954262340204082	-0.949350276122449	-0.905305322244898	-0.592058110816327	-1	-1	-0.577653876734694	0.639776316326531	-0.701096785714286	0.761618942857143	-0.218363196338776	0.241967715122449	-0.320558442795918	0.419464572040816	-0.417297189591837	0.439208867959184	-0.46046170755102	0.478449738367347	-0.0691188138163265	-0.00765750530612245	0.203033647387755	0.0725689294489796	0.0109707769183673	-0.00202727978142857	-0.0858010042244898	-0.111439194979592	-0.571735243061224
"18"	"WALKING_UPSTAIRS"	"3"	0.260819873067797	-0.0324109410555932	-0.110064863437288	-0.313123437627119	0.0116280813372881	-0.369754604067797	-0.359018922542373	-0.0044843460559322	-0.348964195762712	-0.153548192508475	-0.123984563101695	-0.382521727457627	0.223084863681356	0.0365125157364407	0.524622058305085	-0.181326532774576	-0.757836303220339	-0.795467227118644	-0.813607422033898	-0.450192095423729	-0.248724703169492	-0.339921978864407	0.520150458983051	0.303195794389831	0.0604194304237288	-0.449480757288136	0.348210933242373	-0.258840026801695	0.267598504237288	-0.354524142084746	0.329016225991525	-0.0863562833930508	0.0733191062288136	-0.380000670745763	0.292781239355932	-0.13012249889661	-0.0694602739954237	-0.556772286440678	-0.296964761728814	0.313487331542373	0.883533436101695	-0.382851153728814	-0.162943955254237	-0.944040819322034	-0.909825953898305	-0.909469675084746	-0.944901780169492	-0.910029733559322	-0.911166173898305	0.829762972711864	-0.372815949152542	-0.149215362423729	0.886007230847458	-0.374559464576271	-0.182930901355932	0.285362979830508	0.69481756559322	-0.741178665254237	-0.941510610847458	-0.947078746101695	-0.911539576101695	-0.917983669322034	-0.225092805138983	-1	-1	-0.678743724237288	0.725601182542373	-0.771835715932203	0.817500914237288	-0.469041779830508	0.487067986440678	-0.542616946101695	0.611976713389831	-0.648692865254237	0.667940969661017	-0.686510930508475	0.701417382711864	0.708661599152542	0.303960852481356	0.0918830017118644	0.0426880986186441	0.0397249270484746	0.0208205538101695	-0.458364616949153	-0.251680364540678	-0.708551711864407
"19"	"LAYING"	"4"	0.263559214981481	-0.0150031841055556	-0.110688150314815	-0.954193738888889	-0.941714042407407	-0.962667314814815	-0.957949598333333	-0.945799266851852	-0.962876286666667	-0.912698487222222	-0.525265841037037	-0.795752859074074	0.795296876277778	0.666114172962963	0.826098314074074	-0.954208001481481	-0.99179176962963	-0.996750788148148	-0.997204960740741	-0.968542931481482	-0.962524585555556	-0.962377354814815	-0.347395084333333	-0.515419483240741	-0.491453483703704	0.0148351366314815	0.00859883066851852	-0.0674723227	0.0104105361851852	0.256938767568519	-0.064656571037037	0.196260098640741	-0.0531531839685185	0.208882159253704	-0.0709396218314815	0.0497919164357407	-0.10978454942037	-0.0785467826277778	-0.424052053055556	-0.048102286662037	-0.420664662222222	0.915165104259259	0.341531310555556	-0.921199965925926	-0.969816635740741	-0.976176608888889	-0.925286638518519	-0.971696884074074	-0.977004231851852	-0.447570871407407	0.869413070555556	0.334884572777778	-0.387814021666667	0.914977656851852	0.336816828907407	-0.227856547112963	-0.99359070962963	0.684171088518518	-0.741833809814815	-0.938903239203704	-0.977799344814815	-0.979210254444444	-0.60873406932037	-0.711017165222222	-0.663851658685185	-0.591236000740741	0.595289097037037	-0.598926379259259	0.602300845555556	-0.0580353027037037	0.00485365262962963	-0.0132561619740741	0.048060766237037	-0.354891381888889	0.362353206574074	-0.369280980351852	0.37328434762963	-0.049016751337037	-0.523924495388889	-0.155121997962963	0.0934494217777778	0.00693313213968519	-0.00641054328740741	-0.978302781111111	-0.942209488333333	-0.978511984259259
"20"	"SITTING"	"4"	0.27153827992	-0.007163065158	-0.10587459588	-0.980309931	-0.89022398108	-0.9322030066	-0.9826360798	-0.89089523612	-0.9296610872	-0.9203999764	-0.49079960086	-0.77613752178	0.825681367	0.6554755856	0.8186069384	-0.9386398266	-0.9992357806	-0.9887058172	-0.9889901502	-0.9853835136	-0.9129438042	-0.9297869206	-0.441399027406	-0.2951118988	-0.3797411183	0.16094061132	-0.014838705856	0.036818621426	0.000903663342000001	0.029143967634	0.03344180036	0.0558882549658	-0.027385991066	0.124301516591	-0.084971863234	0.04247733314	-0.097183903804	-0.219438312084	-0.39574529516	0.16930611784	0.8693030064	0.211622539936894	0.11012048108	-0.9814052948	-0.93272710386	-0.9509492546	-0.9816041612	-0.93459360438	-0.9516944354	0.8021330596	0.19404300723	0.11052578024	0.886152842	0.2100646140494	0.09969136334	-0.2573812495	0.6702942146	-0.7974256164	-0.9695235454	-0.9817977492	-0.9417523672	-0.95504165	-0.836553252	-0.53565937138	-0.41771460154	-0.350129316318	0.366967757556	-0.38375773936	0.40060182998	-0.443706253428	0.409304990438	-0.411258493294	0.42904919958	-0.57490787634	0.57988960226	-0.58444990032	0.585841873298	-0.503719159	-0.554197337144	0.12224417678	0.0784500239	-0.0108582171094	-0.0121499951596	-0.9767421962	-0.9445961056	-0.9790387658
"21"	"STANDING"	"4"	0.280499745892857	-0.00948911098553571	-0.0961574905535714	-0.97692058	-0.86159737875	-0.896880538392857	-0.979461749464286	-0.859936149341071	-0.89002252625	-0.910069068392857	-0.481628821035714	-0.756272948928571	0.828504749107143	0.641330126607143	0.807574318214286	-0.910601304107143	-0.998738702678571	-0.985918303928571	-0.974414689285714	-0.982695910535714	-0.882957408303571	-0.882997324160714	-0.420718403428571	-0.303521499660714	-0.290459934642857	0.179009611426786	-0.0336726751321429	0.0360060011017857	0.00288299852928572	-0.0439163035767857	0.04180310955	0.06090473032875	-0.0199953783	0.133948244785714	-0.0952649805357143	0.0821903183160714	-0.219252399105357	0.0607142445810714	-0.343441267446429	0.106119812160714	0.95619779125	-0.0759009061071429	0.166893825946429	-0.972908355892857	-0.917613464821429	-0.899404775267857	-0.973425791071429	-0.918383721785714	-0.900663706696429	0.888670523214286	-0.0819001008035714	0.1772489725	0.96476514875	-0.0762165602142857	0.143234161714286	-0.419735047142857	0.880840061607143	-0.989804388035714	-0.941932421785714	-0.975099290535714	-0.92209628125	-0.905632200714286	-0.922885204642857	-0.996254196428571	-0.249804078989286	-0.338515379776786	0.351601064021429	-0.3646966297375	0.377913488867857	-0.58053054125	0.5532685485	-0.553355734482143	0.565422231375	-0.603929800482143	0.605390696982143	-0.606434063214286	0.604290720464286	-0.166853802732143	-0.686876727339286	0.347788685125	0.0721328379857143	-0.00653015693773214	-0.0211889890567857	-0.972586541964286	-0.938354677857143	-0.973054201071429
"22"	"WALKING"	"4"	0.278582015166667	-0.0148399475341667	-0.11140306485	-0.440829971333333	-0.0788267367683333	-0.586252806833333	-0.463240806833333	-0.0882479108316667	-0.577853991833333	-0.274067506	0.000394426711666667	-0.508430021333333	0.38525393	0.189391668683333	0.642790533333333	-0.328803392833333	-0.841171533333333	-0.8328646385	-0.91765634	-0.502868109	-0.26858671235	-0.590794151166667	0.388412857666667	0.29938842875	-0.0302487369803833	-0.335783448871667	0.366465623355	-0.186494542266667	0.09200847394	-0.246262982218333	0.249393319278833	-0.0130319358666667	0.096615848315	-0.183172564586667	0.159107717993333	-0.0801856593933333	0.05694856782	0.179301198476667	0.118243599566667	0.186199354856667	0.963999696833333	-0.0858540265666667	0.127764112666667	-0.983826494833333	-0.967963221	-0.962968112	-0.9843229285	-0.968789103666667	-0.9630891765	0.895020413666667	-0.1011688005	0.126423595983333	0.9775361255	-0.06725896585	0.12160283585	-0.490371864833333	0.901090164666667	-0.989580419166667	-0.969681669833333	-0.985545694333333	-0.971051002166667	-0.964872616	-1	-0.995704322666667	-0.386185734718333	-0.2807074687	0.363779659333333	-0.443177663333333	0.518746896833333	-0.227203435343333	0.26405477385	-0.354672656333333	0.463666807166667	-0.5241976965	0.56480733	-0.604741992166667	0.641068377666667	-0.0666911924833333	-0.2810648057	0.05645850869	0.0783529082183333	0.00295602428666667	-0.000767679338333334	-0.297042612533333	-0.221165131581667	-0.7513913825
"23"	"WALKING_DOWNSTAIRS"	"4"	0.279965329555556	-0.00980200850666667	-0.1067775246	0.0111935496222222	-0.21859832499	-0.479185977111111	-0.0417198960022222	-0.272595863822222	-0.480653547333333	0.315513225688889	-0.0809219748666667	-0.372719630888889	0.0512374700288889	0.118285946155556	0.567293640888889	-0.111314269064444	-0.4733658018	-0.875944227111111	-0.870983747333333	-0.137581175804444	-0.481927754888889	-0.506029215777778	0.402134409555556	0.272496310777778	0.131831290422222	-0.335626279766667	0.316758680444444	-0.464283008111111	0.546409588755556	-0.0533811587155556	0.203494079311111	-0.0347604126133333	0.113704909569333	-0.0874878603777778	0.174903908757778	-0.15925721564	0.0381447363688889	-0.339834097888889	0.3924340022	-0.0246788195777778	0.947731858666667	-0.0620852772955556	0.148714808888889	-0.955258881333333	-0.932066041111111	-0.937753794444444	-0.956283703777778	-0.931615361555556	-0.939365895111111	0.890208827111111	-0.0686022597333333	0.152809135111111	0.952570371555556	-0.0537895461906667	0.135157579511111	-0.521392883333333	0.858474489777778	-0.993766162	-0.958577058888889	-0.958072879111111	-0.932008973777778	-0.944400471777778	-0.766532560222222	-0.848714699333333	-0.193611039722222	-0.656231086888889	0.712095889333333	-0.767291462666667	0.821847484	-0.0221372420111111	0.0205796074444444	-0.0864019886644444	0.178934923155556	-0.415231663111111	0.444826523555556	-0.473646964222222	0.499028696444444	0.203122651733333	0.0288370722888889	0.279932519391111	0.0971862748866667	0.00563780215111111	-0.00729137766444444	-0.145759708684667	-0.146242294857778	-0.626646986888889
"24"	"WALKING_UPSTAIRS"	"4"	0.270876696730769	-0.0319804295729615	-0.114219455519231	-0.204933042903846	-0.0666899105180769	-0.372137777692308	-0.308203036923077	-0.104576853559423	-0.352160001153846	0.0551893966615385	-0.0905273170096154	-0.367490069615385	0.138761992942308	0.0745232387725	0.588500282307692	-0.179603958538462	-0.679177930576923	-0.826166131923077	-0.815954715769231	-0.495471711153846	-0.351549761923077	-0.383871065461538	0.416566138461538	0.267408959442308	-0.0783649486923077	-0.493146022115385	0.377813806576923	-0.251457354457692	0.252739685230769	-0.218490967957692	0.216868305365385	-0.0486459484057692	0.156000014905769	-0.237327251096154	0.197168028423077	-0.215672506365385	0.103789892075	-0.302008546961538	0.169509983115385	-0.0935618013884615	0.946264314423077	-0.232944304615385	0.0841675382884615	-0.958495235576923	-0.923376019038462	-0.919619453269231	-0.959893172884615	-0.923275190769231	-0.923221114038462	0.886667880576923	-0.230941709423077	0.0963867459230769	0.949911080192308	-0.2232467125	0.0686949380769231	-0.241637106923077	0.854685022307692	-0.909020101538462	-0.986972757692308	-0.963582833269231	-0.924280726538461	-0.932853831730769	-0.728934317884615	-1	-0.0620288532365385	-0.656054392692308	0.700141388269231	-0.743318080961539	0.785633910576923	-0.413504835557692	0.431236595769231	-0.489989875	0.563743668269231	-0.661860456923077	0.6780097275	-0.693342515192308	0.704873921538462	0.135996668153846	-0.441064849384615	0.142926607240385	0.0560971909634615	0.0234018993153846	0.00340280836730769	-0.380488027307692	-0.281543175326923	-0.726495311923077
"25"	"LAYING"	"5"	0.278334325576923	-0.0183042123269231	-0.107937603673077	-0.965934509615385	-0.969295613269231	-0.968562516346154	-0.969061900384615	-0.971518238653846	-0.967242339230769	-0.916661920769231	-0.551252918461538	-0.804347945961538	0.809767371346154	0.676765281730769	0.83164248	-0.967111432692308	-0.997090912692308	-0.999365638653846	-0.998323359615385	-0.975277712884615	-0.978399509615385	-0.965180971538461	-0.377266295442308	-0.555706465	-0.459250408461538	0.1196730872	-0.0657421699807692	-0.0584412779153846	0.153620745192308	0.347014961319231	-0.0622155968788462	0.165076915486731	0.0156047732173077	0.194572552648077	-0.0670234310307692	0.0469312233211538	-0.144607961615385	0.000457382499999995	0.0664950957307692	-0.072762798925	-0.483470597692308	0.954890346153846	0.263644691923077	-0.945695336153846	-0.985964053846154	-0.977076645	-0.950040603076923	-0.987026821730769	-0.977141133076923	-0.522587822307692	0.906111650192308	0.257177536730769	-0.446211562884615	0.961919760192308	0.260012211538462	-0.374431676346154	-0.998129663653846	0.826543738846154	-0.865014376346154	-0.961166000192308	-0.98886903	-0.977662685384615	-0.822580487903846	-0.796754542134615	-0.592355620153846	-0.598885710769231	0.610726973076923	-0.622409425	0.634086889615385	0.0841476654653846	-0.136777356826923	0.118051673855769	-0.0691572634807692	-0.350152772461538	0.355620694173077	-0.36068240825	0.362972744826923	-0.278184209980769	0.0456665299807692	-0.165520042884615	0.0848164824230769	0.00747460829615385	-0.00304067159653846	-0.983307862115385	-0.964560430961538	-0.985419368461538
"26"	"SITTING"	"5"	0.273694139545455	-0.00990083527045455	-0.108540300265909	-0.980945022045455	-0.904335121022727	-0.926094740227273	-0.983796381363636	-0.904638734318182	-0.924651502045455	-0.920639452045454	-0.505361077045455	-0.776583885227273	0.824377384772727	0.661301152727273	0.808244526363636	-0.941041933409091	-0.999439007727273	-0.990728467272727	-0.991825397045455	-0.987172635454545	-0.926019282272727	-0.924666587045455	-0.432864806539773	-0.342452363772727	-0.402519299272727	0.0268532562931818	0.0694377051954545	0.0740401259409091	-0.0122316488977273	0.00832686840909091	0.0494010670909091	0.123077573104545	-0.0304112437272727	0.0327100451590909	-0.0140731507545455	0.0961535870240909	-0.173516934	-0.242619463363636	-0.345819531181818	0.0964925051136364	0.880731443863636	0.168445524	0.143006857611364	-0.983137541590909	-0.939942979795454	-0.945008999545455	-0.983295439545455	-0.941675120227273	-0.94707059	0.8124179	0.1508344706875	0.146091584988636	0.896956951590909	0.171286266802273	0.131779964915909	-0.192487562159091	0.700834083636364	-0.850828683181818	-0.938546164772727	-0.9838005525	-0.948887394772727	-0.954532936590909	-0.807004973693182	-0.623029205545455	-0.577331914568182	-0.326881095204545	0.343218131590909	-0.359567836136364	0.376033164318182	-0.330534978636364	0.294528278313636	-0.30251106975	0.329338457068182	-0.501252145159091	0.505588494636364	-0.509536184363636	0.510480503727273	-0.396293074836364	-0.499845135227273	0.241263748954545	0.0749577410909091	-0.00278773346136363	0.00338609594827273	-0.975204850227273	-0.952786261136364	-0.973436529545455
